Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,Stance,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL
Dustin West,,6,6,0,180.3,170.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5f5763b3a4de8dd4
Justin Willis,Big Pretty,8,2,0,185.4,264.0,198.1,Southpaw,"Jul 19, 1987",3.37,0.59,2.57,0.57,0.96,0.66,0.36,0.0,http://www.ufcstats.com/fighter-details/ce1e867808ef5fce
Royston Wee,,4,1,0,170.2,135.0,170.2,Orthodox,"Nov 15, 1986",1.1,0.6,2.45,0.49,3.38,0.81,0.0,0.0,http://www.ufcstats.com/fighter-details/b9c03e7a4557e542
Xue Do Won,,0,1,0,170.2,165.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/daa89f01e1c0f42a
Craig White,The Thundercat,14,9,0,188.0,170.0,193.0,Orthodox,"Jul 01, 1990",1.23,0.4,3.28,0.39,0.0,0.0,0.5,0.8,http://www.ufcstats.com/fighter-details/3dd949593346dbc3
Nathaniel Wood,The Prospect,22,6,0,167.6,145.0,175.3,Orthodox,"May 08, 1993",5.74,0.52,4.32,0.54,1.46,0.5,0.73,0.5,http://www.ufcstats.com/fighter-details/329e403448756217
Khama Worthy,The Death Star,16,9,0,180.3,155.0,188.0,Orthodox,"Oct 15, 1986",4.18,0.48,4.45,0.46,0.0,0.0,0.57,0.7,http://www.ufcstats.com/fighter-details/78e501478a36a018
Damon Wilson,The Nomad,9,3,0,175.3,145.0,175.3,Switch,"Apr 29, 1993",7.56,0.49,8.27,0.52,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/81254702b51cc832
Aaron Wetherspoon,Slam,9,5,0,,170.0,,,"Jan 11, 1979",2.27,0.32,4.33,0.45,0.0,0.0,0.77,0.0,http://www.ufcstats.com/fighter-details/1ce7998e0a215caa
Blake Watkins,,5,1,0,,185.0,,,,5.45,0.62,7.64,0.61,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/117580b232409824
Chris Wright,,8,5,1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7182146226dabe22
Idris Wasi,,2,14,0,182.9,186.0,,,"Dec 11, 1989",0.4,0.31,3.53,0.46,0.0,0.0,0.2,0.0,http://www.ufcstats.com/fighter-details/8a19676a3388845a
Mitch Whitesel,,17,27,0,175.3,185.0,,,"Jul 12, 1981",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b6debbda44d4a5a0
Eric Wisely,Little Lee,26,9,1,172.7,145.0,,Southpaw,"Jul 25, 1984",1.42,0.47,2.08,0.56,0.0,0.0,0.27,0.9,http://www.ufcstats.com/fighter-details/53f84637dfffab7a
Neil Wain,Old School,13,4,0,177.8,242.0,,Orthodox,,2.64,0.5,8.57,0.43,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/6b7bc7eaf2465387
Sam Watford,,2,2,0,,155.0,,,,0.13,0.18,0.73,0.62,2.0,0.4,0.6,1.0,http://www.ufcstats.com/fighter-details/1836639ecf9b6e7f
Donny Walker,Eagle Eye,15,10,0,175.3,135.0,,,"Jan 04, 1980",1.81,0.37,3.85,0.46,0.0,0.0,0.57,1.7,http://www.ufcstats.com/fighter-details/e6147d5ab3685899
Jakub Wiklacz,,18,3,2,177.8,135.0,182.9,Orthodox,"Sep 10, 1996",3.4,0.44,3.87,0.46,0.0,0.0,0.41,2.5,http://www.ufcstats.com/fighter-details/6902fcf0610dd303
Tom Watson,Kong,17,9,0,185.4,185.0,185.4,Orthodox,"Jul 13, 1982",4.01,0.44,4.41,0.5,0.15,0.07,0.43,0.0,http://www.ufcstats.com/fighter-details/6809c31286b08d97
Tyron Woodley,The Chosen One,19,7,1,175.3,170.0,188.0,Orthodox,"Apr 07, 1982",2.36,0.48,2.76,0.54,1.06,0.4,0.87,0.4,http://www.ufcstats.com/fighter-details/effd9de9937996f8
Jonavin Webb,The Spyder,9,2,0,177.8,170.0,,Orthodox,"Apr 28, 1989",1.47,0.3,2.27,0.64,2.5,0.31,0.4,1.0,http://www.ufcstats.com/fighter-details/f40ec51dd4de47c3
Jason Witt,The Vanilla Gorilla,19,9,0,177.8,170.0,177.8,Orthodox,"Nov 07, 1986",2.15,0.44,2.54,0.52,6.9,0.48,1.0,0.9,http://www.ufcstats.com/fighter-details/5f3805dda9661cba
Randall Wallace,Braveheart,15,6,0,180.3,185.0,185.4,Orthodox,"Mar 01, 1989",1.13,0.38,4.11,0.45,2.13,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/95cf6be9071e68b0
Steve White,,1,4,0,180.3,175.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d181689653115b6a
Joshua Wang-Kim,Twin Dragon,5,2,0,175.3,135.0,180.3,Switch,"Nov 16, 1992",2.95,0.4,4.43,0.6,1.17,1.0,0.66,0.0,http://www.ufcstats.com/fighter-details/d538f13ab21d9633
Kazuhisa Watanabe,,0,1,0,167.6,139.0,,,"May 18, 1983",0.62,0.5,0.94,0.0,0.0,0.0,0.14,0.0,http://www.ufcstats.com/fighter-details/951ffadfc4e917ea
Richard Walsh,Filthy Rich,9,5,0,182.9,170.0,185.4,Orthodox,"Dec 01, 1988",3.84,0.46,2.72,0.58,1.55,0.4,0.66,0.2,http://www.ufcstats.com/fighter-details/303a05a7aa3ff761
Fabricio Werdum,Vai Cavalo,24,9,1,193.0,231.0,195.6,Orthodox,"Jul 30, 1977",3.59,0.52,2.64,0.55,1.75,0.31,0.31,1.2,http://www.ufcstats.com/fighter-details/492b202d2064e7a9
Khaos Williams,The OxFighter,15,5,0,182.9,170.0,195.6,Orthodox,"Mar 30, 1994",4.94,0.39,5.39,0.4,0.0,0.0,0.51,0.0,http://www.ufcstats.com/fighter-details/2558ae2e5671e318
Jonathan Wiezorek,,11,2,0,190.5,250.0,,Southpaw,"Feb 10, 1978",1.27,0.58,5.47,0.31,1.91,0.2,0.0,0.0,http://www.ufcstats.com/fighter-details/60884f31ead1609c
Jonathan Wilson,Johnny Bravo,7,3,0,188.0,205.0,190.5,Southpaw,"Jul 17, 1987",2.92,0.48,5.65,0.56,0.37,1.0,0.8,0.0,http://www.ufcstats.com/fighter-details/cd01f0b768a32475
Andre Walker,,1,5,0,180.3,205.0,,Southpaw,"Nov 22, 1972",2.28,0.31,4.36,0.34,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/18944a1a6ac1becf
Kengo Watanabe,,8,13,3,193.0,220.0,,Orthodox,"Jan 31, 1976",0.6,0.4,3.4,0.35,1.0,1.0,0.37,0.0,http://www.ufcstats.com/fighter-details/2abe38b81d68a24a
Malcolm Wellmaker,The Machine,10,1,0,177.8,135.0,180.3,Switch,"Jun 04, 1994",5.8,0.56,5.39,0.52,0.0,0.0,0.57,0.0,http://www.ufcstats.com/fighter-details/2e45d08b3f2f02c8
Matt Wiman,,16,10,0,177.8,155.0,172.7,Orthodox,"Sep 19, 1983",3.17,0.5,3.57,0.51,2.13,0.37,0.56,1.5,http://www.ufcstats.com/fighter-details/eb29176b03dfa888
Rob Wilkinson,Razor,11,2,0,190.5,185.0,203.2,Orthodox,"Feb 22, 1992",2.74,0.5,5.66,0.39,4.47,0.25,0.0,0.0,http://www.ufcstats.com/fighter-details/826475cc758e60e6
Jordan Williams,Bomaye,9,6,0,185.4,185.0,190.5,Southpaw,"Oct 13, 1990",5.83,0.5,5.46,0.35,1.11,0.5,0.85,0.0,http://www.ufcstats.com/fighter-details/e26bd53b751d61d9
Merritt Warren,,3,3,0,177.8,155.0,,Southpaw,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1e47dba648ea438c
Sai Wang,The Fire Kylin,20,6,1,182.9,170.0,,Southpaw,"Jan 14, 1986",3.17,0.46,2.27,0.53,0.0,0.0,0.77,0.0,http://www.ufcstats.com/fighter-details/efb9a43415a56d34
Jim Wallhead,Judo,29,11,0,177.8,170.0,,Orthodox,"Mar 14, 1984",3.19,0.26,6.65,0.49,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/0c670b443c3d269f
Mike Wilkinson,The Warrior,9,4,0,170.2,145.0,167.6,Orthodox,"Sep 15, 1987",2.35,0.38,3.7,0.35,0.92,0.14,0.55,0.9,http://www.ufcstats.com/fighter-details/cfaf010d5b389c09
Dimitiri Wanderley,,5,2,0,,205.0,,Orthodox,,0.92,0.25,4.31,0.3,1.16,0.2,0.0,0.0,http://www.ufcstats.com/fighter-details/a1d6b308781aa2f5
Mike Whitehead,,27,8,0,185.4,205.0,,Orthodox,"Jun 29, 1981",1.62,0.33,2.36,0.59,3.59,0.43,0.77,0.3,http://www.ufcstats.com/fighter-details/22d1e00e1aabb7c9
Daniel Weichel,The Weasel,39,9,0,177.8,145.0,177.8,,"Nov 22, 1984",5.71,0.42,4.05,0.61,0.84,0.5,0.83,0.0,http://www.ufcstats.com/fighter-details/7b9dade6bedaabbe
Robert Whittaker,The Reaper,27,9,0,182.9,185.0,185.4,Orthodox,"Dec 20, 1990",4.39,0.43,3.36,0.59,0.73,0.38,0.82,0.0,http://www.ufcstats.com/fighter-details/e1147d3d2dabe1ce
Justin Wilcox,Silverback,14,7,0,167.6,155.0,,Orthodox,"Mar 12, 1979",3.82,0.28,2.63,0.71,1.43,0.16,1.0,0.0,http://www.ufcstats.com/fighter-details/4a482a0100cfcd0a
Rodney Wallace,Shonuff the Master,26,15,1,175.3,205.0,182.9,Switch,"Nov 21, 1981",1.13,0.46,3.44,0.45,6.0,0.54,0.28,1.0,http://www.ufcstats.com/fighter-details/b9415726dc3ec526
Stephanie Webber,,2,2,0,167.6,135.0,,,,0.91,0.8,3.85,0.15,6.79,0.4,0.0,0.0,http://www.ufcstats.com/fighter-details/d44a84409bf0da64
Andre Winner,,21,11,2,180.3,155.0,185.4,Orthodox,"Nov 09, 1981",2.52,0.33,4.57,0.51,0.0,0.0,0.74,0.0,http://www.ufcstats.com/fighter-details/b45d6b73f4ca4467
Enrique Watson,,3,1,0,,185.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a99d4aa689bdca18
Dominic Waters,Sho Nuff,9,5,0,185.4,170.0,200.7,Orthodox,"Apr 11, 1989",0.48,0.23,2.53,0.39,4.07,0.52,0.28,0.0,http://www.ufcstats.com/fighter-details/2de91c2244ad7e89
Andy Wang,,7,8,1,167.6,155.0,,Orthodox,"May 28, 1977",3.43,0.36,10.29,0.62,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/476414d2f18cd059
Mark Weir,The Wizard,21,18,1,188.0,185.0,,Southpaw,"Sep 19, 1967",1.54,0.56,2.5,0.38,0.8,0.5,0.25,2.4,http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34
Terrion Ware,Flash,17,9,0,172.7,135.0,180.3,Orthodox,"Mar 31, 1986",4.02,0.32,6.07,0.5,0.5,0.22,0.44,0.0,http://www.ufcstats.com/fighter-details/ba5e253af86db1a8
Christian Wellisch,The Hungarian Nightmare,8,5,0,188.0,234.0,195.6,Orthodox,"Sep 13, 1975",3.12,0.27,3.04,0.56,1.22,0.42,0.45,1.2,http://www.ufcstats.com/fighter-details/f1b2a4365799c48b
Logan Woods,One Hit,5,1,0,,185.0,,,"May 30, 1994",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/133a9d2e6efd8a50
Joe Wilk,The Nose,19,11,0,175.3,145.0,,,"Apr 12, 1982",1.0,0.54,2.0,0.72,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/781014fb7e8e647a
Valter Walker,The Clean Monster,15,1,0,198.1,244.0,198.1,Orthodox,"Dec 14, 1997",2.0,0.52,2.85,0.42,5.74,0.69,0.0,2.5,http://www.ufcstats.com/fighter-details/f5779a2303ed76ec
Karl Willis,,0,5,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/95883dbdab4fcf0f
Jeremiah Wells,,13,4,1,175.3,170.0,188.0,Switch,"Oct 30, 1986",2.35,0.46,1.28,0.48,3.06,0.46,0.5,1.3,http://www.ufcstats.com/fighter-details/d66a46de8d705353
TJ Waldburger,,16,9,0,180.3,170.0,190.5,Orthodox,"Apr 25, 1988",2.02,0.51,2.39,0.4,3.03,0.46,0.4,4.8,http://www.ufcstats.com/fighter-details/8f2939f5fd9cca1e
Emily Whitmire,Spitfire,4,5,0,165.1,125.0,160.0,Orthodox,"May 24, 1991",2.5,0.31,2.98,0.54,1.9,0.66,0.7,0.5,http://www.ufcstats.com/fighter-details/b3d21b2610dcfaeb
James Wade,,4,11,0,177.8,205.0,,,"Feb 08, 1972",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6291decf7f3b6608
Curt Warburton,,13,6,0,182.9,155.0,185.4,Orthodox,,2.13,0.42,3.44,0.43,2.35,0.5,0.83,0.9,http://www.ufcstats.com/fighter-details/2721bb808bb2523c
Marcin Wrzosek,The Polish Zombie,12,4,0,175.3,155.0,,,"Oct 14, 1987",3.47,0.43,4.07,0.43,3.0,0.25,0.33,0.0,http://www.ufcstats.com/fighter-details/aac6edb0d5e0b7e9
Michelle Waterson-Gomez,The Karate Hottie,18,13,0,160.0,115.0,157.5,Orthodox,"Jan 06, 1986",3.42,0.46,4.25,0.48,1.39,0.33,0.69,0.6,http://www.ufcstats.com/fighter-details/eb04b9d31e938edb
Charlie Ward,,3,3,0,180.3,170.0,,Orthodox,"Dec 17, 1980",1.64,0.19,7.21,0.53,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e81dd0bb8a64b550
Robert Whiteford,The Hammer,14,4,0,175.3,145.0,175.3,Southpaw,"Apr 12, 1983",2.33,0.46,1.99,0.62,1.9,0.3,0.45,0.0,http://www.ufcstats.com/fighter-details/1dafccb62a0f98ec
Brandon Wolff,,7,5,0,175.3,170.0,,Orthodox,"Oct 18, 1975",0.47,0.33,10.91,0.19,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/aa79d5399571068e
Patrick Walsh,The Beast of the East,10,3,0,180.3,185.0,,,"Nov 28, 1988",2.03,0.19,2.83,0.64,3.0,0.54,1.0,1.5,http://www.ufcstats.com/fighter-details/b4c96c3d9139bf0e
Joanne Wood,JoJo,17,8,0,167.6,125.0,165.1,Orthodox,"Dec 23, 1985",7.1,0.51,4.89,0.51,1.52,0.55,0.58,0.3,http://www.ufcstats.com/fighter-details/12f91bfa8f1f723b
Ray Wizard,,0,1,0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ea0ad155451ed1f5
Josh Wick,The White Mamba,12,6,0,175.3,155.0,175.3,Switch,"Oct 04, 1994",0.65,0.6,6.52,0.41,0.0,0.0,0.8,0.0,http://www.ufcstats.com/fighter-details/13935768cf8aeb86
Sean Woodson,The Sniper,13,2,1,188.0,145.0,198.1,Orthodox,"Jun 07, 1992",5.57,0.46,4.18,0.58,0.58,0.55,0.84,0.3,http://www.ufcstats.com/fighter-details/4682bc59d5f55145
Ron Waterman,H20,16,6,2,188.0,280.0,,Orthodox,"Nov 23, 1965",0.84,0.5,1.37,0.42,4.19,0.69,0.5,2.8,http://www.ufcstats.com/fighter-details/efaf544314bb5c2e
Adam Wieczorek,Siwy,10,2,0,195.6,250.0,205.7,Orthodox,"Feb 05, 1992",1.68,0.38,1.87,0.48,0.41,0.33,0.58,0.4,http://www.ufcstats.com/fighter-details/efa1f6b42c86793c
Carter Williams,The Beast,4,5,0,185.4,265.0,,Orthodox,"Mar 30, 1980",1.55,0.36,2.32,0.58,2.9,0.33,1.0,0.0,http://www.ufcstats.com/fighter-details/b8e2f10efb6eca85
Tedd Williams,,7,1,0,185.4,275.0,,Orthodox,"Dec 19, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b63e800c18e011b5
Cal Worsham,,13,10,0,180.3,230.0,,Orthodox,"Jun 11, 1963",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/de3ed2e152520c8d
Chris Weidman,The All-American,16,8,0,188.0,185.0,198.1,Orthodox,"Jun 17, 1984",3.11,0.45,3.37,0.51,3.27,0.42,0.72,0.8,http://www.ufcstats.com/fighter-details/3a8176e15b9887c1
Brian Warren,Mr. Unbreakable,18,17,1,182.9,185.0,,Orthodox,"Jun 05, 1974",1.16,0.21,4.63,0.57,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c4c4c7dd26c15d91
Keith Wisniewski,The Polish Connection,28,15,1,182.9,170.0,,Orthodox,"Oct 25, 1981",2.32,0.52,4.86,0.42,1.57,0.4,0.78,0.3,http://www.ufcstats.com/fighter-details/cd12227edd3f134b
Wu Yanan,Mulan,13,6,0,172.7,135.0,167.6,Orthodox,"Apr 18, 1996",4.23,0.41,4.95,0.49,0.62,0.3,0.63,0.2,http://www.ufcstats.com/fighter-details/fdbefee0827e1567
Walel Watson,The Gazelle,14,10,0,180.3,135.0,190.5,Orthodox,"Jul 16, 1984",2.1,0.29,3.79,0.43,0.0,0.0,0.61,1.4,http://www.ufcstats.com/fighter-details/92aafa8f4b26269b
Wang Cong,The Joker,9,1,0,167.6,125.0,167.6,Southpaw,"May 15, 1992",6.22,0.56,2.19,0.63,0.78,0.75,0.84,0.8,http://www.ufcstats.com/fighter-details/2997e7fe3c9d3d4a
Vernon White,Tiger,26,33,2,182.9,205.0,,Southpaw,"Dec 03, 1971",2.11,0.38,2.2,0.54,0.88,0.28,0.44,0.0,http://www.ufcstats.com/fighter-details/12458872d6afae1b
Wulijiburen,Beast Master,20,9,0,175.3,135.0,175.3,Orthodox,"Mar 01, 1989",1.61,0.42,3.02,0.56,3.28,0.42,0.77,0.4,http://www.ufcstats.com/fighter-details/2296125b6c362355
Patrik White,Primetime,9,2,0,182.9,155.0,182.9,Orthodox,"Jun 11, 1993",9.77,0.49,6.28,0.6,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/4debc6c4c6249690
Brennan Ward,The Irish Bad Boy,14,5,0,177.8,170.0,180.3,,"Jun 28, 1988",7.2,0.6,2.76,0.52,0.0,0.0,1.0,3.6,http://www.ufcstats.com/fighter-details/67cd6495280b0a57
Brok Weaver,Chata Tuska,15,6,0,182.9,155.0,185.4,Southpaw,"Dec 05, 1991",4.78,0.64,4.35,0.46,0.41,0.1,0.66,0.4,http://www.ufcstats.com/fighter-details/7c9f96f9a6a5cd50
Cole Williams,Havoc,11,3,0,182.9,170.0,185.4,Orthodox,"Dec 15, 1983",0.31,0.27,5.34,0.23,0.0,0.0,0.25,0.0,http://www.ufcstats.com/fighter-details/f9a20a17d712ef7c
Danyelle Wolf,,1,1,0,180.3,145.0,177.8,Orthodox,"Sep 08, 1983",2.37,0.25,4.57,0.47,0.0,0.0,0.77,0.5,http://www.ufcstats.com/fighter-details/a7e3f02fe2b2fe30
Maka Watson,,4,2,0,,155.0,,,"Sep 22, 1984",0.93,0.37,1.6,0.22,2.0,1.0,0.33,0.0,http://www.ufcstats.com/fighter-details/a31dfd9e8b2dc6ca
Chris Wade,,12,3,0,177.8,155.0,177.8,Orthodox,"Sep 30, 1987",1.7,0.53,1.75,0.51,2.6,0.51,0.55,1.1,http://www.ufcstats.com/fighter-details/c8097968da5e5f13
Sean Wilson,P-Town,36,29,0,172.7,145.0,,,"Oct 20, 1982",1.01,0.31,5.88,0.62,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b8e6393c39cb9740
Jeremy Wallace,,4,6,0,175.3,,,,"Feb 13, 1987",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/b87c3f460709f74c
Pete Williams,El Duro,12,6,0,190.5,235.0,,Orthodox,"Jul 10, 1975",0.61,0.62,2.77,0.4,1.84,0.4,0.16,0.9,http://www.ufcstats.com/fighter-details/6291ac0a3726732f
Trey Waters,The Truth,9,2,0,195.6,170.0,195.6,Orthodox,"Feb 21, 1995",6.39,0.44,5.83,0.55,0.4,0.33,0.85,0.8,http://www.ufcstats.com/fighter-details/31dbfbe4e7a6727c
Hunter Worsham,The Future,7,3,0,,185.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8fb808fc2e145bd6
Chris Wilson,The Professor,18,10,0,185.4,170.0,190.5,Orthodox,"Jun 07, 1977",2.32,0.5,1.36,0.55,1.31,0.5,0.6,1.6,http://www.ufcstats.com/fighter-details/a56607a451e4c70d
James Wallace,Jesse,5,2,0,177.8,155.0,175.3,Orthodox,"Nov 17, 1992",0.52,0.28,3.41,0.35,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4078de7181a19142
Brogan Walker,The Bear,8,5,0,162.6,125.0,170.2,Switch,"Aug 02, 1988",1.84,0.32,3.32,0.47,1.02,0.75,0.11,0.0,http://www.ufcstats.com/fighter-details/4333a8e70a672eb7
Johnny Walker,,22,9,0,198.1,205.0,208.3,Orthodox,"Mar 30, 1992",4.06,0.55,3.09,0.45,0.42,0.6,0.57,0.8,http://www.ufcstats.com/fighter-details/c21f26bbde777573
Orlando Wiet,The Gladiator,1,5,0,177.8,170.0,,Southpaw,"Oct 24, 1965",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a6c2f5381d575920
Herschel Walker,,2,0,0,185.4,215.0,,Orthodox,"Mar 03, 1962",3.42,0.67,0.45,0.46,1.94,1.0,1.0,0.0,http://www.ufcstats.com/fighter-details/bd92e38aef641673
Salvador Woods,,8,17,0,180.3,170.0,,,"Feb 05, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/8de471543d9c933e
Anying Wang,,2,1,0,182.9,170.0,,Orthodox,"Apr 04, 1991",1.32,0.26,1.63,0.44,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/69e8c632135af48b
Andy Waters,,1,2,0,182.9,170.0,,,"Feb 08, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/103e2e67919379c5
Kyle Watson,,13,8,1,182.9,155.0,,Southpaw,"Aug 09, 1979",3.67,0.35,3.25,0.62,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/d7b2c0b53883ee80
Crafton Wallace,Blaze,18,6,1,182.9,185.0,,Orthodox,"Nov 10, 1975",1.55,0.44,2.36,0.47,0.0,0.0,0.42,0.0,http://www.ufcstats.com/fighter-details/bf41b5131545da12
Val Woodburn,The Animal,7,2,0,172.7,170.0,188.0,Orthodox,"Aug 10, 1993",1.6,0.35,4.93,0.36,1.92,1.0,0.5,0.0,http://www.ufcstats.com/fighter-details/7a47e068f8017019
Wuziazibieke Jiahefu,Prairie Kitty,29,12,1,175.3,145.0,177.8,Orthodox,"Apr 09, 1990",0.41,0.5,2.84,0.41,6.08,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/2d077e22886298be
Darian Weeks,,5,3,0,180.3,170.0,182.9,Orthodox,"Nov 23, 1993",4.49,0.51,4.56,0.51,2.0,0.3,1.0,0.0,http://www.ufcstats.com/fighter-details/326a001926ffb7ec
Greg Wilson,,2,3,0,,155.0,,,"Oct 02, 1988",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9cc84087ee768342
Chase Waldon,,11,2,0,185.4,185.0,190.5,Orthodox,"Sep 19, 1986",1.03,0.28,6.72,0.38,7.76,0.33,0.0,0.0,http://www.ufcstats.com/fighter-details/aeb6c57b9bd8bc3a
Joe Warren,,15,6,0,167.6,135.0,,Orthodox,"Oct 31, 1976",2.15,0.46,2.39,0.52,6.14,0.46,0.6,0.0,http://www.ufcstats.com/fighter-details/c0c1bc0766df4c00
Kwon Wonil,Pretty Boy,14,6,0,177.8,135.0,180.3,Orthodox,"Jun 24, 1995",5.02,0.39,5.82,0.6,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/751aa58b7fb03c74
Patrick Williams,The Animal,8,6,0,172.7,135.0,185.4,Orthodox,"Sep 07, 1981",4.12,0.51,4.12,0.52,2.71,0.41,1.0,0.5,http://www.ufcstats.com/fighter-details/39330403ad27c2bb
Mike Wessel,Juggernaut,15,8,0,182.9,260.0,,Orthodox,"Dec 02, 1977",1.82,0.56,6.43,0.22,6.29,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/b51841e7c594090d
Justin Wren,The Viking,13,2,0,188.0,265.0,,Orthodox,"Apr 27, 1987",3.43,0.35,2.07,0.64,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/e78f601035d677f2
Coty Wheeler,Ox,14,5,0,167.6,135.0,170.2,Orthodox,"Oct 11, 1978",1.88,0.22,3.16,0.59,0.87,0.37,0.33,2.6,http://www.ufcstats.com/fighter-details/e57f0b06ea39e360
Rubens Xavier,Macula,5,3,0,190.5,220.0,,Orthodox,"Sep 08, 1974",0.77,0.42,1.82,0.21,2.1,0.4,0.25,1.1,http://www.ufcstats.com/fighter-details/e6dac752a2418a88
Xiao Long,,27,10,0,172.7,135.0,177.8,Orthodox,"Apr 13, 1998",5.25,0.46,4.2,0.5,0.69,0.25,0.79,0.0,http://www.ufcstats.com/fighter-details/86bace9e4ad85542
Xie Bin,The Stalker,13,5,0,177.8,145.0,182.9,Orthodox,"Feb 28, 1998",3.99,0.43,2.73,0.6,2.71,0.42,0.4,0.0,http://www.ufcstats.com/fighter-details/e415ea6f8d41c917
Jianping Yang,,11,4,1,170.2,145.0,,Orthodox,"Nov 27, 1988",1.4,0.26,2.07,0.65,1.0,0.25,0.33,0.0,http://www.ufcstats.com/fighter-details/d3c554d6e11fc9d6
Emmanuel Yarborough,,1,2,0,203.2,770.0,,Open Stance,"Sep 05, 1960",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2299605af59fd309
Alexander Yakovlev,Russian Thunder,24,10,1,190.5,155.0,188.0,Southpaw,"Jul 18, 1984",1.74,0.47,2.41,0.58,1.66,0.35,0.72,0.1,http://www.ufcstats.com/fighter-details/d06f8869449ba7bd
Hiroko Yamanaka,Cat's Eye,13,3,0,180.3,135.0,,,"Oct 24, 1978",2.1,0.26,3.54,0.63,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/283645128ae57eda
John Yoo,,0,1,0,,135.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/40eb2aef4d5577d4
Gilbert Yvel,The Hurricane,39,16,1,188.0,225.0,195.6,Orthodox,"Jun 30, 1976",1.05,0.47,1.78,0.5,0.0,0.0,0.25,1.0,http://www.ufcstats.com/fighter-details/d29b5c4f22c6357d
Norifumi Yamamoto,Kid,18,6,0,162.6,135.0,167.6,Southpaw,"Mar 15, 1977",2.09,0.45,2.01,0.57,0.41,0.22,0.45,0.0,http://www.ufcstats.com/fighter-details/4834ff149dc9542a
Yan Qihui,Queen Kong,25,5,0,160.0,125.0,157.5,Orthodox,"Oct 21, 1996",4.38,0.46,5.06,0.54,3.68,0.69,0.62,0.0,http://www.ufcstats.com/fighter-details/5c9c2e247c836b67
