Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL,Stance
Luke Zachrich,,14,4,0,188.0,185.0,188.0,"Dec 19, 1981",4.56,0.32,4.46,0.62,0.74,0.33,0.8,0.0,http://www.ufcstats.com/fighter-details/2284092f8b63273b,Orthodox
Lumumba Sayers,,6,5,0,182.9,185.0,,"Jun 30, 1978",2.54,0.41,2.37,0.48,7.63,0.75,0.0,2.5,http://www.ufcstats.com/fighter-details/402ea3b5ee233852,
Lyle Beerbohm,Fancy Pants,24,3,0,177.8,155.0,,"Feb 05, 1979",1.98,0.55,1.61,0.54,2.1,0.23,0.64,0.3,http://www.ufcstats.com/fighter-details/babc6b5745335f18,Southpaw
Lyman Good,Cyborg,21,6,0,182.9,170.0,188.0,"May 26, 1985",5.34,0.48,4.01,0.63,0.27,1.0,0.75,0.0,http://www.ufcstats.com/fighter-details/4e0692ad070976e4,Orthodox
Mac Danzig,,21,12,1,172.7,155.0,177.8,"Jan 02, 1980",3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6,http://www.ufcstats.com/fighter-details/86f582852a5b240a,Orthodox
Maciej Jewtuszko,Irokez,12,3,0,182.9,155.0,,"Jan 31, 1981",2.29,0.45,1.39,0.66,0.0,0.0,0.42,0.9,http://www.ufcstats.com/fighter-details/6b5b9be990774f0e,Southpaw
Mack Brewer,,0,1,0,,205.0,,,0.0,0.0,6.67,0.36,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/106a925d947a0de9,
Mackens Semerzier,Da Menace,8,4,0,175.3,145.0,182.9,"Nov 03, 1980",2.91,0.45,3.48,0.46,2.14,0.5,0.5,2.1,http://www.ufcstats.com/fighter-details/51b1e2fd9872005b,Orthodox
Mackenzie Dern,,16,5,0,162.6,115.0,160.0,"Mar 24, 1993",3.47,0.41,3.93,0.51,0.93,0.18,0.37,1.1,http://www.ufcstats.com/fighter-details/7447e9f28508106a,Orthodox
Macy Chiasson,,11,5,0,180.3,135.0,182.9,"Jul 27, 1991",3.5,0.46,2.86,0.45,2.07,0.37,0.72,0.4,http://www.ufcstats.com/fighter-details/9cdd2da1a9104a0b,Orthodox
Mads Burnell,,9,3,0,172.7,145.0,175.3,"Mar 06, 1994",1.28,0.41,2.71,0.51,3.45,0.47,0.22,0.4,http://www.ufcstats.com/fighter-details/69f01b25dfabaf6b,Orthodox
Magno Almeida,,10,3,0,182.9,155.0,,"Jun 06, 1985",1.67,0.36,2.6,0.41,0.0,0.0,0.4,5.0,http://www.ufcstats.com/fighter-details/d615d6a10a4704cd,
Magno Dias,The Violence,6,2,0,165.1,135.0,170.2,"Nov 30, 1995",2.44,0.45,7.32,0.5,1.41,0.33,0.0,1.4,http://www.ufcstats.com/fighter-details/270e84d8174721d2,
Magnus Cedenblad,Jycken,14,5,0,195.6,185.0,200.7,"Apr 10, 1982",2.38,0.51,3.02,0.4,2.87,0.64,0.66,1.0,http://www.ufcstats.com/fighter-details/0e21976afc92e4d1,Orthodox
Magomed Ankalaev,,21,2,1,190.5,205.0,190.5,"Jun 02, 1992",3.65,0.52,2.59,0.56,0.79,0.22,0.87,0.0,http://www.ufcstats.com/fighter-details/d802174b0c0c1f4e,Orthodox
Magomed Gadzhiyasulov,,9,1,0,188.0,205.0,190.5,"Nov 04, 1993",2.89,0.49,1.64,0.62,3.67,0.73,0.61,0.0,http://www.ufcstats.com/fighter-details/6e344b71421103da,Orthodox
Magomed Sultanakhmedov,,18,6,0,188.0,185.0,,"May 11, 1984",0.0,0.0,2.4,0.42,9.0,1.0,0.0,9.0,http://www.ufcstats.com/fighter-details/fe1fdc6be470f773,Southpaw
Magomed Zaynukov,Wild Chanco,8,0,0,177.8,155.0,172.7,"Jan 02, 1995",15.67,0.6,4.8,0.58,2.0,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/04ff3a711504d6b3,Orthodox
Mahamed Aly,,4,1,0,188.0,205.0,198.1,"Jan 11, 1994",6.0,0.66,12.0,0.33,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/86c1441676af2c73,Orthodox
Maia Stevenson,,6,5,0,162.6,115.0,157.5,"Mar 19, 1982",1.57,0.54,3.13,0.33,3.91,1.0,0.5,0.0,http://www.ufcstats.com/fighter-details/2fee10d5cf86bfca,Orthodox
Maiara Amanajas dos Santos,,7,3,0,165.1,115.0,,"Jul 11, 1987",5.53,0.35,24.47,0.33,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/247fbbfafea60bb1,Southpaw
Maiquel Falcao,Big Rig,37,10,0,180.3,185.0,,"Mar 08, 1981",1.67,0.55,0.53,0.86,1.0,1.0,0.71,3.0,http://www.ufcstats.com/fighter-details/d58478ded5534695,Orthodox
Mairbek Taisumov,Beckan,27,6,0,175.3,155.0,185.4,"Aug 08, 1988",2.98,0.39,3.03,0.64,1.34,0.63,0.88,0.0,http://www.ufcstats.com/fighter-details/8f5c8850b2484173,Orthodox
Mairon Santos,The Legend,18,1,0,170.2,145.0,182.9,"Jun 10, 2000",3.33,0.48,2.24,0.65,0.0,0.0,0.69,0.0,http://www.ufcstats.com/fighter-details/480779d7f9a424d3,Orthodox
Maka Watson,,4,2,0,,155.0,,"Sep 22, 1984",0.93,0.37,1.6,0.22,2.0,1.0,0.33,0.0,http://www.ufcstats.com/fighter-details/a31dfd9e8b2dc6ca,
Maki Pitolo,Coconut Bombz,13,9,0,177.8,185.0,190.5,"Nov 24, 1990",4.1,0.44,3.93,0.55,2.24,0.52,0.5,0.8,http://www.ufcstats.com/fighter-details/c549573c0df4d676,Orthodox
Makoto Takimoto,,6,5,0,170.2,205.0,,"Dec 08, 1979",1.37,0.39,1.71,0.55,1.48,0.5,0.25,1.1,http://www.ufcstats.com/fighter-details/a7724f51e32e763e,Southpaw
Makwan Amirkhani,Mr. Finland,17,9,0,177.8,145.0,182.9,"Nov 08, 1988",1.33,0.44,2.98,0.46,3.96,0.43,0.35,1.1,http://www.ufcstats.com/fighter-details/87a1dc546b1c5caf,Southpaw
Mal Foki,Twin Tiger,5,5,0,170.2,220.0,,"Mar 16, 1976",2.86,0.14,14.29,0.54,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/fa534853eb195270,Orthodox
Malcolm Gordon,X,14,8,0,170.2,125.0,180.3,"May 19, 1990",2.5,0.45,2.0,0.43,1.72,0.35,0.26,1.0,http://www.ufcstats.com/fighter-details/dee294e9717012c2,Switch
Malcolm Wellmaker,The Machine,10,1,0,177.8,135.0,180.3,"Jun 04, 1994",5.8,0.56,5.39,0.52,0.0,0.0,0.57,0.0,http://www.ufcstats.com/fighter-details/2e45d08b3f2f02c8,Switch
Mandel Nallo,Mango,14,3,0,182.9,155.0,190.5,"Jul 26, 1989",8.61,0.62,2.58,0.72,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/8f4528c10bd34fab,Orthodox
Mando Gutierrez,El Toro,7,2,0,167.6,135.0,177.8,"Feb 24, 1997",0.8,0.75,1.33,0.5,1.0,1.0,0.4,1.0,http://www.ufcstats.com/fighter-details/5f33ae0620e050c5,Southpaw
Mandy Bohm,Monster,8,2,0,170.2,125.0,180.3,"Jul 30, 1989",2.51,0.45,3.24,0.6,0.72,0.18,0.75,0.7,http://www.ufcstats.com/fighter-details/297a2b35444c245b,Orthodox
Manny Bermudez,The Bermudez Triangle,14,2,0,177.8,145.0,180.3,"Jul 16, 1994",2.92,0.61,2.68,0.46,3.06,0.54,0.0,3.1,http://www.ufcstats.com/fighter-details/2dc1bc1a02961656,Orthodox
Manny Tapia,The Mangler,12,14,1,165.1,135.0,170.2,"Mar 14, 1981",2.69,0.21,4.74,0.58,0.49,0.4,0.66,0.2,http://www.ufcstats.com/fighter-details/0eec866a077889f0,Orthodox
Manny Vazquez,,11,2,0,177.8,125.0,182.9,"Nov 19, 1993",1.47,0.41,2.67,0.48,1.0,0.33,0.0,1.0,http://www.ufcstats.com/fighter-details/8d4d25fd9218860b,Orthodox
Manoel Sousa,Manumito,13,1,0,175.3,155.0,177.8,"Jun 04, 1997",3.23,0.58,1.31,0.55,0.0,0.0,0.62,2.3,http://www.ufcstats.com/fighter-details/5870c541798124ae,Orthodox
Manolo Zecchini,Angelo Veneziano,11,4,0,172.7,145.0,172.7,"Oct 22, 1996",2.34,0.21,6.75,0.46,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/fd7ab338e4953644,Orthodox
Manon Fiorot,The Beast,13,2,0,170.2,125.0,165.1,"Feb 17, 1990",5.66,0.42,3.58,0.66,1.05,0.29,0.87,0.0,http://www.ufcstats.com/fighter-details/34ff304266360297,Orthodox
Mansur Abdul-Malik,,9,0,1,188.0,185.0,203.2,"Oct 07, 1997",4.18,0.48,3.46,0.51,0.94,0.5,0.83,0.5,http://www.ufcstats.com/fighter-details/841695e02c99a521,Orthodox
Manuel Exposito,,13,3,0,170.2,145.0,172.7,"May 09, 2000",2.53,0.27,9.73,0.34,2.0,0.4,1.0,0.0,http://www.ufcstats.com/fighter-details/a1cb266d7f44f35f,Orthodox
Manuel Gaxhja,,7,0,0,172.7,155.0,,"Jul 23, 1997",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/618643d0d5c0631d,Switch
Manuel Rodriguez,Chalate,11,5,0,175.3,170.0,,"Apr 25, 1985",0.81,0.33,3.23,0.38,9.09,0.75,0.0,0.0,http://www.ufcstats.com/fighter-details/5a6e4d2f0c76a242,Orthodox
Manuel Torres,El Loco,17,3,0,177.8,155.0,185.4,"Mar 25, 1995",7.29,0.59,4.08,0.54,1.72,0.66,0.9,0.9,http://www.ufcstats.com/fighter-details/2e7878927067fdca,Switch
Manvel Gamburyan,The Anvil,15,10,0,165.1,135.0,170.2,"May 08, 1981",2.13,0.41,2.83,0.55,3.26,0.34,0.69,0.7,http://www.ufcstats.com/fighter-details/cc6f9d1e89f3449a,Orthodox
Mara Romero Borella,,12,9,0,167.6,125.0,175.3,"Jun 03, 1986",2.54,0.37,2.48,0.71,1.83,0.44,0.66,0.2,http://www.ufcstats.com/fighter-details/82cbb809d5ee565c,Orthodox
Marc Cofer,,7,5,0,,185.0,,"Mar 03, 1972",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e90d9d0681270953,
Marc Diakiese,Bonecrusher,17,7,0,177.8,155.0,185.4,"Mar 16, 1993",2.54,0.4,2.64,0.52,3.29,0.43,0.66,0.0,http://www.ufcstats.com/fighter-details/32c355b04fc57f3a,Orthodox
Marc Stevens,,21,10,0,175.3,155.0,,"May 28, 1985",0.45,0.26,1.79,0.46,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/310c4d4b2b32796b,
Marc-Andre Barriault,Powerbar,17,11,0,185.4,185.0,188.0,"Feb 18, 1990",5.65,0.47,5.94,0.49,0.34,0.28,0.68,0.1,http://www.ufcstats.com/fighter-details/8e9eb3fc86db0f7d,Orthodox
Marcel Fortuna,,9,3,0,185.4,205.0,188.0,"Oct 22, 1985",3.83,0.46,4.52,0.64,0.45,0.08,0.75,0.5,http://www.ufcstats.com/fighter-details/d761b3766e38c5db,Orthodox
Marcelo Aguiar,,2,3,1,177.8,170.0,,"Jan 20, 1969",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/44aa652b181bcf68,Orthodox
Marcelo Brito,Jungle Boy,13,8,0,185.4,170.0,,"Nov 27, 1977",0.6,0.2,3.53,0.55,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/3a97fda0de6f1fa4,Orthodox
Marcelo Golm,,6,3,0,190.5,249.0,190.5,"Sep 15, 1992",4.27,0.58,4.3,0.45,0.45,0.5,0.87,0.5,http://www.ufcstats.com/fighter-details/ac29d508d78384c9,Orthodox
Marcelo Guimaraes,Magrao,9,2,1,182.9,185.0,185.4,"Jun 25, 1983",4.67,0.51,4.41,0.62,1.99,0.13,0.0,0.0,http://www.ufcstats.com/fighter-details/0c9c0a43d3f3f49d,Orthodox
Marcelo Rojo,Pitbull,16,10,0,172.7,145.0,180.3,"Jul 02, 1988",4.92,0.39,6.42,0.55,0.46,0.5,0.66,0.0,http://www.ufcstats.com/fighter-details/2804ce8dadab5770,Orthodox
Marcin Bandel,Bomba,15,7,0,177.8,155.0,,"Oct 10, 1989",0.79,0.5,5.26,0.23,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5c2ce761399dc9c5,Orthodox
Marcin Held,,23,7,0,175.3,155.0,180.3,"Jan 18, 1992",1.41,0.34,2.02,0.47,2.46,0.46,0.37,1.3,http://www.ufcstats.com/fighter-details/bf43fed8f29e1671,Orthodox
Marcin Prachnio,,17,9,0,190.5,205.0,185.4,"Jul 14, 1988",5.52,0.54,3.15,0.54,0.14,0.2,0.53,0.0,http://www.ufcstats.com/fighter-details/6370c1c1e12723d5,Orthodox
Marcin Tybura,Tybur,27,10,0,190.5,246.0,198.1,"Nov 09, 1985",3.59,0.48,3.33,0.55,1.38,0.33,0.75,0.1,http://www.ufcstats.com/fighter-details/c9cf753cfdf77fc2,Orthodox
Marcin Wrzosek,The Polish Zombie,12,4,0,175.3,155.0,,"Oct 14, 1987",3.47,0.43,4.07,0.43,3.0,0.25,0.33,0.0,http://www.ufcstats.com/fighter-details/aac6edb0d5e0b7e9,
Marcio Alexandre Junior,Lyoto,17,4,0,182.9,185.0,190.5,"May 05, 1989",1.61,0.45,2.89,0.42,0.35,0.2,0.66,0.7,http://www.ufcstats.com/fighter-details/d53482bef23235ba,Southpaw
Marcio Barbosa,Ticoto,17,2,0,167.6,145.0,177.8,"May 22, 1998",8.27,0.47,7.56,0.5,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/c85bad793cd14e28,Orthodox
Marcio Cruz,Pe de Pano,8,3,0,193.0,232.0,,"Apr 24, 1978",2.92,0.46,1.51,0.68,0.53,0.07,0.37,1.6,http://www.ufcstats.com/fighter-details/6aa1cbc1466e9a0b,Orthodox
Marcio Navarro,The Locomotive,14,14,0,182.9,155.0,,"Sep 17, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/52f7d300738961ac,
Marco Beltran,Psycho,8,6,0,172.7,125.0,175.3,"May 18, 1986",2.07,0.37,1.93,0.63,0.7,0.5,0.46,0.2,http://www.ufcstats.com/fighter-details/ec71a892fada28c7,Orthodox
Marco Polo Reyes,,8,7,0,180.3,155.0,180.3,"Nov 07, 1984",6.0,0.37,5.52,0.59,0.0,0.0,0.46,0.0,http://www.ufcstats.com/fighter-details/edd02825c29028fe,Orthodox
Marco Ruas,King of the Streets,9,4,2,185.4,210.0,,"Jan 23, 1961",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/597db668b01c442c,Orthodox
Marco Tulio,Matuto,14,2,0,182.9,185.0,188.0,"Jun 13, 1994",6.69,0.58,2.58,0.59,1.42,0.26,0.0,0.3,http://www.ufcstats.com/fighter-details/9384e71bca6c409d,Orthodox
Marcos Bonilla,Murder Marx,4,4,0,177.8,145.0,,,0.47,0.12,0.47,0.94,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d311fbefff44a39b,
Marcos Brigagao,Ironside,11,1,0,190.5,205.0,193.0,"Apr 01, 1996",3.07,0.43,3.27,0.25,0.0,0.0,0.36,0.0,http://www.ufcstats.com/fighter-details/11547e29f253fb89,Southpaw
Marcos Conrado Jr.,,5,1,0,188.0,220.0,,"Mar 14, 1982",1.6,0.34,9.69,0.35,1.84,0.14,0.0,0.0,http://www.ufcstats.com/fighter-details/d450769115a193c2,Orthodox
Marcos Galvao,Loro,18,8,1,170.2,135.0,,"Jun 23, 1981",1.97,0.32,3.86,0.61,2.27,0.28,0.88,1.1,http://www.ufcstats.com/fighter-details/e15d0a2519d6a0b5,Orthodox
Marcos Rogerio de Lima,Pezao,22,10,1,185.4,253.0,190.5,"Jun 25, 1985",3.7,0.57,2.9,0.51,1.4,0.45,0.59,0.5,http://www.ufcstats.com/fighter-details/ab943cd2c3c17825,Orthodox
Marcos Vinicius,Vina,23,11,1,175.3,125.0,,"Dec 05, 1979",1.93,0.49,2.91,0.47,0.0,0.0,0.25,0.5,http://www.ufcstats.com/fighter-details/e363b21261814830,Orthodox
Marcos da Matta,Parrumpinha,11,3,0,162.6,145.0,,"Mar 18, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3b6d84343579fd33,
Marcus Aurelio,Maximus,22,10,0,177.8,155.0,188.0,"Aug 18, 1973",1.42,0.33,2.27,0.59,1.69,0.27,0.27,1.3,http://www.ufcstats.com/fighter-details/04643fd03d9159cc,Orthodox
Marcus Bossett,The Grasshopper,1,3,0,185.4,215.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e8fb8e53bc2e29d6,Orthodox
Marcus Brimage,The Bama Beast,7,7,0,162.6,135.0,180.3,"Apr 06, 1985",3.97,0.35,3.64,0.56,0.56,1.0,0.8,0.0,http://www.ufcstats.com/fighter-details/81801f57bd0a7c41,Southpaw
Marcus Buchecha,,5,2,1,188.0,255.0,195.6,"Jan 08, 1990",1.7,0.49,2.17,0.51,2.0,0.16,0.0,0.0,http://www.ufcstats.com/fighter-details/095854a135e6db55,Orthodox
Marcus Davis,The Irish Hand Grenade,22,11,0,177.8,170.0,177.8,"Aug 24, 1973",2.72,0.39,2.79,0.65,1.6,0.48,0.47,1.4,http://www.ufcstats.com/fighter-details/b7d524c77c27389b,Southpaw
Marcus Hicks,The Wrecking Ball,10,4,0,167.6,155.0,162.6,"Nov 25, 1975",1.42,0.43,3.06,0.61,2.7,0.53,0.25,4.0,http://www.ufcstats.com/fighter-details/e69c5ce12f4e762b,Southpaw
Marcus Silveira,Conan,6,4,0,190.5,242.0,,"Dec 09, 1964",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f717b6002486f73f,Orthodox
Marek Bujlo,Bujdzilla,6,1,0,193.0,265.0,195.6,"Oct 10, 1992",2.07,0.38,3.27,0.37,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ac0874309da489b9,Orthodox
Maria Oliveira,Spider-Girl,13,7,0,167.6,115.0,175.3,"Dec 12, 1996",5.03,0.38,5.76,0.44,0.95,0.44,0.47,0.0,http://www.ufcstats.com/fighter-details/37d752ec41ed84bb,Orthodox
Maria Rios,,2,3,0,165.1,125.0,,"May 31, 1983",2.93,0.34,4.13,0.56,2.0,0.5,1.0,0.0,http://www.ufcstats.com/fighter-details/9ec12134b1515f12,
Maria Silva,Viuva Negra,8,1,0,160.0,115.0,162.6,"Dec 19, 1995",3.0,0.57,1.13,0.62,2.0,1.0,0.55,0.5,http://www.ufcstats.com/fighter-details/4408865b4e65e374,Orthodox
Marilia Santos,Chocolate,10,3,0,162.6,125.0,,"Dec 12, 1992",4.4,0.54,4.07,0.53,1.0,1.0,0.66,1.0,http://www.ufcstats.com/fighter-details/4cb79988b2a9bd07,Orthodox
Marina Rodriguez,,17,6,2,167.6,115.0,165.1,"Apr 29, 1987",4.51,0.46,3.01,0.55,0.27,0.5,0.61,0.3,http://www.ufcstats.com/fighter-details/cd2c4d30c6e13b47,Orthodox
Mario Bautista,,17,3,0,175.3,135.0,175.3,"Jul 01, 1993",5.3,0.48,3.98,0.54,1.91,0.38,0.55,0.8,http://www.ufcstats.com/fighter-details/bc711b6dd95c1af6,Switch
Mario Neto,Sukata,13,5,0,182.9,229.0,,,1.89,0.5,1.89,0.7,2.84,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1209b5134401ca53,Orthodox
Mario Piazzon,,8,0,0,175.3,265.0,185.4,"Apr 06, 1998",1.35,0.73,1.16,0.4,18.87,0.5,0.5,0.0,http://www.ufcstats.com/fighter-details/44f234a36324e6c8,Orthodox
Mario Pinto,,11,0,0,195.6,265.0,200.7,"Mar 14, 1998",3.39,0.78,2.42,0.53,2.72,0.6,1.0,1.8,http://www.ufcstats.com/fighter-details/39d309957c5c210d,Orthodox
Mario Rivera,,6,8,0,177.8,170.0,,,0.0,0.0,8.41,0.2,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/0f7210aa8d61af8d,
Mario Soto,Dr. Mario,7,2,0,182.9,145.0,,,1.43,0.23,5.23,0.42,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/cac3aaa66c20bee1,
Mario Sousa,Coracao Valente,15,3,0,190.5,185.0,200.7,"Oct 20, 1996",2.82,0.5,2.99,0.28,0.52,0.25,0.37,0.5,http://www.ufcstats.com/fighter-details/72782745eb47161a,Orthodox
Mario Sperry,Zen Machine,13,4,0,188.0,205.0,,"Sep 28, 1966",2.81,0.52,1.53,0.47,2.09,0.42,0.71,1.4,http://www.ufcstats.com/fighter-details/5f2197acaba7d5ef,Orthodox
Marion Reneau,The Belizean Bruiser,9,8,1,167.6,135.0,172.7,"Jun 20, 1977",3.2,0.41,3.52,0.59,0.62,0.63,0.5,0.8,http://www.ufcstats.com/fighter-details/c7d297714d9ab1a4,Orthodox
Marius Enache,,3,3,0,180.3,155.0,,"Oct 16, 1975",1.71,0.34,0.66,0.84,3.94,1.0,0.0,3.9,http://www.ufcstats.com/fighter-details/e3f443e4cbc3da8f,
Marius Zaromskis,The Whitemare,20,9,0,175.3,170.0,,"Jul 30, 1980",5.02,0.34,5.93,0.5,0.73,0.42,0.73,0.0,http://www.ufcstats.com/fighter-details/abcf7e55a0a9ed89,Orthodox
Mariya Agapova,Money Mashka,10,5,0,167.6,125.0,172.7,"Apr 07, 1997",4.43,0.54,3.62,0.52,0.55,0.66,0.45,0.8,http://www.ufcstats.com/fighter-details/a08ddd04eaffd81d,Southpaw
Mark Bocek,,12,5,0,172.7,155.0,190.5,"Oct 24, 1981",2.34,0.43,2.32,0.6,3.65,0.36,0.31,1.3,http://www.ufcstats.com/fighter-details/cf9d24e4bd0cf2ce,Orthodox
Mark Cherico,The Pride of Bloomfield,11,1,0,170.2,145.0,175.3,"May 12, 1986",3.69,0.34,7.37,0.56,5.03,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/79a193111e3bc99b,Orthodox
Mark Choinski,The Shark,8,1,0,172.7,155.0,175.3,"Oct 22, 1995",3.87,0.5,7.33,0.33,2.0,0.18,0.0,0.0,http://www.ufcstats.com/fighter-details/001eb2ab0f30e7ea,Orthodox
Mark Climaco,,9,2,0,162.6,125.0,165.1,"Nov 06, 1997",4.13,0.59,2.9,0.57,3.5,0.36,0.46,0.0,http://www.ufcstats.com/fighter-details/60098849c703e389,Southpaw
Mark Coleman,The Hammer,16,10,0,185.4,205.0,190.5,"Dec 20, 1964",1.88,0.52,2.62,0.4,3.89,0.4,0.5,0.8,http://www.ufcstats.com/fighter-details/21b8a0f5c231096f,Orthodox
Mark De La Rosa,Bumblebee,11,5,0,167.6,135.0,165.1,"Aug 31, 1994",3.13,0.35,5.0,0.48,0.54,0.13,0.4,0.2,http://www.ufcstats.com/fighter-details/f57dd0bfa8c17813,Orthodox
Mark Dickman,Tricky,11,3,0,175.3,145.0,,"Jul 19, 1984",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/2482ef3331a82e75,
Mark Eddiva,,6,3,0,172.7,145.0,172.7,"Feb 16, 1986",3.37,0.45,2.98,0.54,1.45,0.22,0.63,0.0,http://www.ufcstats.com/fighter-details/40ff198adda94b9f,Orthodox
Mark Godbeer,The Hand Of,13,4,0,193.0,240.0,195.6,"Nov 22, 1983",3.97,0.53,3.3,0.54,0.0,0.0,0.28,0.0,http://www.ufcstats.com/fighter-details/ad56b3f00ca38dfd,Orthodox
Mark Hall,,5,6,0,182.9,190.0,,"Jan 26, 1961",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/18524b46c570730b,Orthodox
Mark Holst,Boots,12,6,0,182.9,155.0,,"Aug 14, 1985",0.25,0.19,1.67,0.47,0.76,1.0,0.6,2.3,http://www.ufcstats.com/fighter-details/c11f50e9c1513ce9,Orthodox
Mark Hominick,The Machine,20,12,0,172.7,145.0,172.7,"Jul 22, 1982",4.08,0.42,4.18,0.69,0.25,0.66,0.71,0.9,http://www.ufcstats.com/fighter-details/0a97691039c4bbfb,Orthodox
Mark Hughes,,6,2,0,175.3,205.0,,"Oct 13, 1973",0.9,0.47,0.4,0.42,3.0,0.5,0.0,4.5,http://www.ufcstats.com/fighter-details/d62bb4d84a7267ba,Southpaw
Mark Hunt,Super Samoan,13,14,1,177.8,265.0,182.9,"Mar 23, 1974",2.81,0.43,2.9,0.51,0.51,0.55,0.64,0.2,http://www.ufcstats.com/fighter-details/eef9b891edbd4604,Orthodox
Mark Robinson,White Rhino,1,0,0,182.9,265.0,,,0.0,0.0,5.8,0.13,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4604ab1de9058474,Orthodox
Mark Scanlon,,9,2,0,175.3,170.0,,,2.2,0.35,3.33,0.48,3.0,0.75,0.25,2.0,http://www.ufcstats.com/fighter-details/771b60ff889661c8,Orthodox
Mark Schultz,,1,1,0,175.3,200.0,,"Oct 26, 1960",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c1684f00c626f4c0,Orthodox
Mark Striegl,Mugen,18,4,0,172.7,145.0,177.8,"Jun 23, 1988",1.4,0.45,4.07,0.4,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/ef1182eb28c17d4e,Southpaw
Mark Vologdin,,12,4,1,160.0,135.0,165.1,"Apr 18, 2000",7.8,0.52,11.0,0.34,0.0,0.0,0.57,0.0,http://www.ufcstats.com/fighter-details/0e6b611451a9a7d8,Orthodox
Mark Vorgeas,,5,3,1,177.8,135.0,,,3.87,0.32,4.19,0.51,0.0,0.0,0.5,0.8,http://www.ufcstats.com/fighter-details/ef0344ed552d8a22,
Mark Weir,The Wizard,21,18,1,188.0,185.0,,"Sep 19, 1967",1.54,0.56,2.5,0.38,0.8,0.5,0.25,2.4,http://www.ufcstats.com/fighter-details/9ccdd2ce45903f34,Southpaw
Marko Damiani,,0,2,0,182.9,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6e9b5c74c0860deb,
Markus Perez,Maluko,12,5,0,185.4,185.0,185.4,"Jun 22, 1988",2.6,0.47,3.72,0.52,0.81,0.25,0.77,1.0,http://www.ufcstats.com/fighter-details/2ac4628c08ec5125,Orthodox
Marloes Coenen,,23,8,0,175.3,145.0,170.2,"Mar 31, 1981",2.15,0.51,1.9,0.67,0.82,0.3,0.41,2.5,http://www.ufcstats.com/fighter-details/0b77a05bcbd2de74,
Marlon Sims,,3,4,0,,170.0,,"Jan 18, 1974",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/9eedac48b497de5a,
Marlon Vera,Chito,23,11,1,172.7,135.0,177.8,"Dec 02, 1992",4.25,0.48,5.37,0.49,0.49,0.39,0.72,0.8,http://www.ufcstats.com/fighter-details/7c7332319c14094c,Switch
Marques Daniels,,5,5,0,,155.0,,"Jun 14, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/55a80a9365bc107d,
