Name,Nickname,Wins,Losses,Draws,Height_cm,Weight_lbs,Reach_cm,DOB,SLpM,Str_Acc,SApM,Str_Def,TD_Avg,TD_Acc,TD_Def,Sub_Avg,URL,Stance
Rafael  Del Real,,6,20,0,180.3,225.0,,,5.58,0.4,0.0,0.0,20.93,1.0,1.0,0.0,http://www.ufcstats.com/fighter-details/e82b2adcaeff71ec,
Germaine de Randamie,The Iron Lady,10,5,0,175.3,135.0,180.3,"Apr 24, 1984",2.57,0.46,2.0,0.65,0.0,0.0,0.65,0.4,http://www.ufcstats.com/fighter-details/1d239d571e342453,Orthodox
Antonio Dos Santos,Junior Alpha,6,4,0,177.8,185.0,,"Jul 21, 1988",5.4,0.51,3.94,0.43,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/81b8b3fb019dc69d,Orthodox
Jon Delos Reyes,The Heat,8,5,0,167.6,125.0,170.2,"Aug 19, 1987",2.99,0.38,4.14,0.51,3.2,0.83,0.55,1.9,http://www.ufcstats.com/fighter-details/0d0351c20169a499,Orthodox
Henrique Da Silva Lopes,Montanha,5,2,0,190.5,240.0,,"Mar 08, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1f8cd7634e8286ff,
Joe Duffy,Irish,16,5,0,177.8,155.0,185.4,"Feb 18, 1988",2.68,0.34,3.78,0.54,0.96,0.66,0.64,0.7,http://www.ufcstats.com/fighter-details/654ae722109a0d31,Orthodox
Issac DeJesus,,12,7,1,,145.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/0e2c2daf11b5d8f2,
Nicolas Dalby,Lokomotivo,24,6,1,180.3,170.0,188.0,"Nov 16, 1984",3.88,0.43,3.51,0.52,0.9,0.26,0.59,0.1,http://www.ufcstats.com/fighter-details/9d19d9e4aa2662e8,Orthodox
Kelly Dullanty,Psycho,4,2,0,172.7,155.0,,"Nov 04, 1977",0.0,0.0,0.67,0.75,0.0,0.0,0.66,0.0,http://www.ufcstats.com/fighter-details/1a225f04aa6e0739,Orthodox
Lerryan Douglas,Gunslinger,13,5,0,175.3,145.0,182.9,"Apr 27, 1995",11.67,0.87,5.0,0.66,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/640a0f838f057a81,Orthodox
Edson Drago,,11,7,0,193.0,220.0,,"Aug 29, 1977",1.16,0.4,2.39,0.36,0.0,0.0,0.55,0.0,http://www.ufcstats.com/fighter-details/f9c7fe2682af3802,Orthodox
Jose Daniel Medina,Chicho,11,6,0,182.9,185.0,188.0,"May 17, 1991",2.16,0.36,5.07,0.46,0.4,0.33,0.27,0.0,http://www.ufcstats.com/fighter-details/baa9be02c3e3e038,Orthodox
Karen Darabedyan,,13,6,0,170.2,155.0,172.7,"Dec 18, 1986",3.43,0.51,2.62,0.67,2.14,0.75,0.0,0.0,http://www.ufcstats.com/fighter-details/d2fa318f34d0aadc,Orthodox
Jason Day,Dooms,19,12,0,182.9,185.0,182.9,"May 19, 1981",3.61,0.54,3.46,0.47,1.13,1.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a6fd2173d5e2d7f0,Orthodox
Damion Douglas,,4,1,0,,170.0,,"Aug 16, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ce3b669e39418414,
Jason Dent,Dynamite,22,13,0,177.8,155.0,180.3,"Jun 12, 1980",2.01,0.39,3.7,0.62,0.0,0.0,0.26,1.4,http://www.ufcstats.com/fighter-details/fa8b9e6b0c2269f8,Orthodox
Tyler Diamond,,9,1,0,170.2,145.0,175.3,"Mar 18, 1991",3.4,0.47,2.53,0.44,3.0,0.75,0.7,0.0,http://www.ufcstats.com/fighter-details/f5f6419c5f00abad,Orthodox
Mac Danzig,,21,12,1,172.7,155.0,177.8,"Jan 02, 1980",3.39,0.48,3.44,0.57,1.2,0.37,0.46,0.6,http://www.ufcstats.com/fighter-details/86f582852a5b240a,Orthodox
Chris Drumm,,0,1,0,172.7,145.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5fd834edd92c9e50,
Michael Diaz,,1,2,0,,260.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5e7a48e469770615,
Matt Dixon,Magic,9,1,0,177.8,170.0,190.5,"Oct 09, 1995",1.97,0.43,4.56,0.37,3.06,0.3,0.0,0.0,http://www.ufcstats.com/fighter-details/1db445a4468447d0,Switch
Jhonata Diniz,,9,2,0,193.0,254.0,200.7,"Jun 23, 1991",3.89,0.56,3.62,0.56,0.0,0.0,0.7,0.0,http://www.ufcstats.com/fighter-details/25f9a5f3e8a52618,Orthodox
John Dixson,Big John,15,22,0,182.9,275.0,,"Oct 15, 1961",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ad4e9055bf8cd04d,Orthodox
Josh Diekmann,The Freight Train,15,8,0,162.6,246.0,,"Oct 09, 1976",0.28,0.05,8.17,0.25,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/414bddf0c80c41e1,
Wallen Del Rosario,,8,2,0,162.6,125.0,170.2,"Mar 18, 1993",1.4,0.32,4.73,0.4,1.0,0.16,1.0,0.0,http://www.ufcstats.com/fighter-details/a62f85f6a6c19a4c,Orthodox
Dricus Du Plessis,Stillknocks,23,3,0,185.4,185.0,193.0,"Jan 14, 1994",5.18,0.48,4.33,0.52,2.22,0.51,0.34,0.7,http://www.ufcstats.com/fighter-details/0d7b51c9d2649a6e,Switch
Nick Diaz,,26,10,0,185.4,170.0,193.0,"Aug 02, 1983",5.71,0.42,3.84,0.59,1.28,0.32,0.6,1.0,http://www.ufcstats.com/fighter-details/f57a8a52ca401ed9,Southpaw
Christian Leroy Duncan,CLD,13,2,0,188.0,185.0,200.7,"Jul 24, 1995",4.6,0.58,2.97,0.51,0.4,0.2,0.69,0.0,http://www.ufcstats.com/fighter-details/a93f94c923c3a9cb,Switch
Mike Davis,,2,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/c8661e204c66f325,
Ding Meng,The Assassin,34,9,0,188.0,170.0,185.4,"Sep 27, 1994",3.4,0.5,3.87,0.48,1.0,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/e0664abaa023fd6f,Orthodox
Antonio Duarte,Tigre,19,7,0,170.2,135.0,,"Mar 10, 1987",4.55,0.4,4.18,0.57,0.0,0.0,0.6,0.0,http://www.ufcstats.com/fighter-details/29b5d32584e02d8d,
Micol Di Segni,,7,3,0,160.0,115.0,152.4,"Dec 29, 1987",7.47,0.4,5.87,0.33,0.0,0.0,0.37,0.0,http://www.ufcstats.com/fighter-details/8126e4dff0cdf69e,Orthodox
Chris Daukaus,,12,7,0,190.5,205.0,193.0,"Sep 25, 1989",6.05,0.5,4.64,0.55,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/d0aaedcf7ccd0b45,Orthodox
Brandon Davis,Killer B,14,10,0,177.8,135.0,182.9,"May 08, 1990",4.68,0.35,4.62,0.58,0.74,0.42,0.57,0.1,http://www.ufcstats.com/fighter-details/cc351e408bbb7d43,Orthodox
Marques Daniels,,5,5,0,,155.0,,"Jun 14, 1978",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/55a80a9365bc107d,
Raymond Daniels,,0,1,0,188.0,185.0,,"Apr 29, 1980",0.0,0.0,2.61,0.38,0.0,0.0,0.33,3.0,http://www.ufcstats.com/fighter-details/fccb0fee256b7b4d,Southpaw
Marcus Davis,The Irish Hand Grenade,22,11,0,177.8,170.0,177.8,"Aug 24, 1973",2.72,0.39,2.79,0.65,1.6,0.48,0.47,1.4,http://www.ufcstats.com/fighter-details/b7d524c77c27389b,Southpaw
Russell Doane,,15,8,0,170.2,135.0,177.8,"Aug 13, 1986",1.75,0.4,1.68,0.53,2.11,0.45,0.52,0.8,http://www.ufcstats.com/fighter-details/f50d95223751e6ca,Orthodox
John Donaldson,J.T.,2,2,0,172.7,145.0,,"Jul 09, 1992",1.21,0.23,4.22,0.51,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1c610f900f9884ab,
Oleksandr Doskalchuk,,10,2,0,167.6,125.0,,"Mar 13, 1990",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/86cb6f5b1ca98dc0,Southpaw
David Dvorak,Undertaker,20,6,0,165.1,125.0,172.7,"Jun 05, 1992",3.48,0.43,3.29,0.59,0.58,0.3,0.7,0.2,http://www.ufcstats.com/fighter-details/9ada30894bf04e19,Orthodox
Rodrigo Damm,,13,9,0,170.2,155.0,180.3,"Feb 03, 1980",3.5,0.36,5.61,0.57,0.44,0.16,0.8,0.3,http://www.ufcstats.com/fighter-details/a20d7dfaba74c067,Orthodox
Robert Drysdale,,7,0,0,190.5,205.0,,"Oct 05, 1981",0.0,0.0,0.0,0.0,7.32,1.0,0.0,21.9,http://www.ufcstats.com/fighter-details/d2a9be6bf2de624c,Orthodox
Albert Duraev,,16,5,0,180.3,185.0,190.5,"Jan 05, 1989",2.99,0.4,3.01,0.59,1.97,0.29,0.66,0.6,http://www.ufcstats.com/fighter-details/6b7c7460855dbbb9,Orthodox
Tomasz Drwal,Gorilla,21,5,1,185.4,205.0,193.0,"Jan 22, 1982",3.29,0.38,2.26,0.57,3.55,0.6,0.82,0.4,http://www.ufcstats.com/fighter-details/679a9054e2815943,Orthodox
Hugo Duarte,,6,3,0,182.9,240.0,,"Aug 09, 1968",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/706404da0775dcbc,Orthodox
Justin DeMoney,,15,7,1,,170.0,,"Jul 01, 1985",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/985bca5a097fb3f4,
Chris Duncan,The Problem,15,2,0,177.8,155.0,180.3,"May 10, 1993",5.02,0.46,4.82,0.51,3.27,0.42,0.5,0.7,http://www.ufcstats.com/fighter-details/fd406a32a6fb3a29,Orthodox
Sarah D'alelio,The Monster,11,7,0,170.2,145.0,,"Dec 13, 1980",2.4,0.33,0.0,1.0,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/ac45450f75d14f16,
Deni Daffa,,6,2,0,182.9,155.0,188.0,"Sep 08, 1999",3.47,0.38,6.45,0.38,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d28bef63e7d8d536,Orthodox
Ryan Diaz,,13,14,0,,145.0,,"Feb 06, 1979",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/ceee5dd37253199a,
Reinier de Ridder,RdR,21,3,0,193.0,185.0,198.1,"Sep 07, 1990",2.2,0.53,2.04,0.48,2.68,0.3,0.5,0.7,http://www.ufcstats.com/fighter-details/d549cefc7c54ab78,Southpaw
Chris Dempsey,,11,5,0,177.8,185.0,182.9,"Sep 08, 1987",2.25,0.32,2.82,0.65,2.64,0.23,0.16,0.0,http://www.ufcstats.com/fighter-details/dfae5da5676e4194,Orthodox
Booker DeRousse,,6,5,0,188.0,205.0,,"Mar 23, 1981",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f2c91b67f71bbeab,
Seth Dikun,,9,8,0,177.8,135.0,175.3,"Aug 05, 1980",1.45,0.26,2.18,0.55,0.0,0.0,0.45,0.9,http://www.ufcstats.com/fighter-details/eb42d4febfafefd1,Orthodox
Chris de la Rocha,,5,3,0,190.5,250.0,203.2,"May 15, 1979",4.08,0.45,6.37,0.43,2.02,0.3,0.33,1.0,http://www.ufcstats.com/fighter-details/e51ee8ded927fc51,Orthodox
Matthieu Duclos,,6,3,0,190.5,185.0,195.6,"Apr 04, 1995",3.93,0.37,6.81,0.46,0.0,0.0,1.0,0.0,http://www.ufcstats.com/fighter-details/ec322adbabbfa6e7,Orthodox
Danny Downes,,8,3,0,182.9,155.0,182.9,"Apr 08, 1986",1.66,0.34,3.53,0.37,0.0,0.0,0.37,0.5,http://www.ufcstats.com/fighter-details/a66395395b5f1394,Orthodox
Acacio Dos Santos,Pequeno,14,5,0,193.0,205.0,200.7,"Sep 29, 1991",1.27,0.41,1.4,0.43,0.0,0.0,0.31,0.0,http://www.ufcstats.com/fighter-details/957562fdf68a725a,Orthodox
Emily Ducote,Gordinha,13,9,0,157.5,115.0,160.0,"Jan 01, 1994",7.45,0.52,7.84,0.57,0.2,0.14,0.94,0.0,http://www.ufcstats.com/fighter-details/02f8fedc18cbd26c,Orthodox
Angel De Anda,The Dream,18,6,0,175.3,225.0,,"May 28, 1985",5.68,0.46,6.32,0.47,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4b450aa602611baa,Orthodox
Anthony Do,,4,2,0,162.6,125.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7c9aeba0c4d4bd78,
Blood Diamond,,3,3,0,180.3,170.0,193.0,"Jul 10, 1988",3.12,0.55,2.17,0.48,0.0,0.0,0.73,0.0,http://www.ufcstats.com/fighter-details/9edf2c9082cc2cd8,Switch
Sean Daugherty,,0,2,0,182.9,175.0,,"Dec 04, 1975",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/a683f9ddb70aa4bd,
Danny Davis,,13,11,1,188.0,170.0,,"Jul 28, 1982",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/570d40f993171b19,
Marc Diakiese,Bonecrusher,17,7,0,177.8,155.0,185.4,"Mar 16, 1993",2.54,0.4,2.64,0.52,3.29,0.43,0.66,0.0,http://www.ufcstats.com/fighter-details/32c355b04fc57f3a,Orthodox
Mike Dolce,Skull Cracker,5,10,0,180.3,185.0,,"Apr 15, 1976",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/29b5791e51e7e832,
Cody Durden,Custom Made,17,9,1,170.2,125.0,170.2,"Mar 29, 1991",3.66,0.44,4.47,0.5,3.99,0.47,0.75,0.7,http://www.ufcstats.com/fighter-details/7f6ed67d3ed3c036,Southpaw
Jessamyn Duke,The Gun,3,5,0,180.3,135.0,185.4,"Jun 24, 1986",4.83,0.53,4.43,0.57,1.27,0.36,0.5,1.9,http://www.ufcstats.com/fighter-details/a7ddae0be8b78147,Orthodox
Marko Damiani,,0,2,0,182.9,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/6e9b5c74c0860deb,
Jack Duffy,The Fury,7,1,0,170.2,125.0,175.3,"Oct 02, 1995",5.07,0.69,2.13,0.52,0.0,0.0,0.62,0.0,http://www.ufcstats.com/fighter-details/cea51876d8a514a0,Switch
Jair De Oliveira,Mamute,6,1,0,175.3,205.0,175.3,"May 09, 1996",3.98,0.6,3.45,0.69,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f14fbb2e55da044c,
Kyle Dietz,,5,2,0,172.7,135.0,,"Apr 29, 1986",1.82,0.45,2.08,0.62,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/31da66df48c0c1a0,Orthodox
Rolando Dy,Dy Incredible,9,7,1,172.7,145.0,175.3,"Aug 11, 1990",3.04,0.37,4.47,0.52,0.3,0.2,0.68,0.0,http://www.ufcstats.com/fighter-details/55ed59d541f8b90c,Orthodox
Edwin DeWees,Babyface,38,17,0,185.4,185.0,,"Aug 07, 1982",1.53,0.33,6.19,0.39,2.18,0.66,0.0,3.3,http://www.ufcstats.com/fighter-details/75bbd2206a15319f,Orthodox
Alessio Di Chirico,Manzo,13,7,0,182.9,185.0,188.0,"Dec 12, 1989",3.32,0.39,3.44,0.61,1.46,0.39,0.83,0.0,http://www.ufcstats.com/fighter-details/77d7295d1b22c694,Orthodox
Jose Delano,,16,3,0,172.7,145.0,177.8,"Sep 11, 1996",9.73,0.65,2.53,0.72,0.0,0.0,0.6,0.0,http://www.ufcstats.com/fighter-details/d7c4956d61ae76a9,Orthodox
Adrian Diaz,,11,4,1,177.8,145.0,,"Apr 26, 1988",0.48,0.42,3.84,0.51,2.4,0.5,0.0,0.0,http://www.ufcstats.com/fighter-details/bfa8f263815cfa2e,Southpaw
Batgerel Danaa,Storm,12,5,0,170.2,135.0,177.8,"Jul 04, 1989",5.38,0.36,4.21,0.47,0.52,0.5,0.62,0.0,http://www.ufcstats.com/fighter-details/3b0a516d2921e0d6,Orthodox
Grant Dawson,KGD,23,3,1,177.8,155.0,182.9,"Feb 20, 1994",3.21,0.52,2.13,0.44,3.81,0.39,0.57,1.1,http://www.ufcstats.com/fighter-details/99bd51917728c25d,Switch
Marcos da Matta,Parrumpinha,11,3,0,162.6,145.0,,"Mar 18, 1973",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/3b6d84343579fd33,
Rodrigo de Lima,Monstro,8,3,1,170.2,155.0,,"Mar 12, 1991",1.29,0.33,5.5,0.32,2.66,0.36,0.0,1.3,http://www.ufcstats.com/fighter-details/a4dc47001f202bcd,Orthodox
Helio Dipp,,6,3,0,195.6,185.0,,"Dec 12, 1979",0.6,0.25,1.8,0.62,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/73eb2a552c92a821,Orthodox
Cindy Dandois,Battlecat,8,3,0,170.2,135.0,,"Oct 26, 1984",3.13,0.32,3.4,0.58,5.0,0.55,0.0,0.0,http://www.ufcstats.com/fighter-details/9eef6584fab21fbb,Orthodox
Ante Delija,Walking Trouble,26,7,0,190.5,239.0,198.1,"Aug 07, 1990",4.81,0.45,2.65,0.38,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/7d8435c56043b0ae,Orthodox
Derek Downey,,11,4,0,185.4,185.0,,"Apr 27, 1980",0.32,1.0,3.36,0.12,2.4,0.16,0.0,0.0,http://www.ufcstats.com/fighter-details/b05086131c6f5dc5,Orthodox
Matt Dwyer,,9,4,0,193.0,170.0,193.0,"Dec 17, 1989",2.57,0.34,3.24,0.54,0.44,0.1,0.6,0.0,http://www.ufcstats.com/fighter-details/8f0d576beba1cfcd,Orthodox
Henrique da Silva,Frankenstein,14,5,0,190.5,205.0,193.0,"Sep 01, 1989",3.89,0.6,5.28,0.4,0.25,0.14,0.22,0.2,http://www.ufcstats.com/fighter-details/b0bd0c5425668b8f,Orthodox
Carl Deaton,The Anishinaabe Kid,17,7,0,170.2,155.0,175.3,"Nov 24, 1989",1.53,0.31,1.85,0.61,0.0,0.0,0.5,0.0,http://www.ufcstats.com/fighter-details/914a897455693650,Orthodox
Montana De La Rosa,,13,9,1,170.2,125.0,172.7,"Feb 14, 1995",2.9,0.37,3.39,0.45,1.85,0.33,0.68,0.8,http://www.ufcstats.com/fighter-details/80d8aed0ca9b00f3,Orthodox
Drew Dimanlig,,3,4,0,,185.0,,,3.7,0.73,3.17,0.2,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/cc2ad11b1f9d818b,
OJ Dominguez,,0,1,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/1a50e734bb54861a,
Isaac Dulgarian,The Midwest Choppa,7,2,0,170.2,145.0,180.3,"Jul 04, 1996",2.99,0.63,1.65,0.4,4.57,0.5,0.0,1.8,http://www.ufcstats.com/fighter-details/a57cb948c4c70a47,Orthodox
Rayanne dos Santos,,14,9,0,157.5,115.0,157.5,"Jun 08, 1995",4.57,0.4,6.47,0.59,0.5,0.14,0.8,0.0,http://www.ufcstats.com/fighter-details/02bb48869eb7ac8f,Orthodox
Ariane da Silva,Queen of Violence,17,11,0,167.6,125.0,170.2,"Jan 26, 1994",4.05,0.41,4.4,0.5,0.47,0.38,0.68,0.3,http://www.ufcstats.com/fighter-details/6551c64fbcd1a467,Orthodox
Nate Diaz,,22,13,0,182.9,170.0,193.0,"Apr 16, 1985",4.57,0.45,3.77,0.52,1.05,0.3,0.41,1.3,http://www.ufcstats.com/fighter-details/8355922d564b152c,Southpaw
Geronimo dos Santos,Mondragon,39,19,0,190.5,264.0,,"Aug 17, 1980",1.09,0.33,8.73,0.41,0.0,0.0,0.33,0.0,http://www.ufcstats.com/fighter-details/b51f6791c794e289,Orthodox
Humberto DeLeon,,7,7,0,,135.0,,"Nov 12, 1989",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/bfaf4c87936b4fae,
John Dodson,The Magician,22,12,0,160.0,135.0,167.6,"Sep 26, 1984",3.2,0.4,3.58,0.61,0.71,0.28,0.82,0.0,http://www.ufcstats.com/fighter-details/99506df1af6c8b3b,Orthodox
John Doyle,The Iron Bull,11,22,0,180.3,205.0,,"Nov 21, 1976",3.5,0.44,10.51,0.27,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/0509b954421bb327,Orthodox
Rolando Delgado,Roli,11,6,1,190.5,155.0,195.6,"Nov 22, 1981",1.56,0.4,1.83,0.62,1.17,0.22,0.0,3.5,http://www.ufcstats.com/fighter-details/37b1696e6d115957,Orthodox
Chris Ewert,El Tanke,7,1,0,182.9,185.0,190.5,"Sep 06, 1993",3.4,0.37,4.33,0.5,0.0,0.0,0.42,0.0,http://www.ufcstats.com/fighter-details/54c2576b7f2f1f57,Orthodox
Jessica Eye,Evil,15,11,0,167.6,125.0,167.6,"Jul 27, 1986",3.86,0.37,4.19,0.55,0.58,0.4,0.57,0.5,http://www.ufcstats.com/fighter-details/f72465a784c1b084,Orthodox
Doug Evans,,13,10,0,175.3,155.0,,"Oct 10, 1980",1.79,0.35,2.55,0.55,3.19,0.83,0.69,0.6,http://www.ufcstats.com/fighter-details/d3de4a24f7eefac8,Orthodox
Jarno Errens,,14,6,1,180.3,145.0,185.4,"Nov 17, 1994",3.29,0.44,3.29,0.61,0.0,0.0,0.33,0.3,http://www.ufcstats.com/fighter-details/082eba4cd80f736f,Orthodox
Konstantin Erokhin,,9,3,0,180.3,230.0,,"Jan 31, 1983",1.07,0.36,1.83,0.47,0.0,0.0,0.7,0.0,http://www.ufcstats.com/fighter-details/22061ff217907c78,Orthodox
Brian Ebersole,Bad Boy,51,18,1,182.9,170.0,185.4,"Nov 27, 1980",2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1,http://www.ufcstats.com/fighter-details/32ba186f4b0e3267,Southpaw
Maurice Eazel,,7,15,0,170.2,135.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4acb99524a9a81ab,
Movsar Evloev,,19,0,0,170.2,145.0,182.9,"Feb 11, 1994",3.99,0.48,2.66,0.6,4.67,0.48,0.61,0.2,http://www.ufcstats.com/fighter-details/76e2870ffafbe38f,Orthodox
Te Edwards,,6,3,0,172.7,155.0,182.9,"Sep 11, 1990",1.5,0.41,4.15,0.44,0.72,1.0,0.44,0.0,http://www.ufcstats.com/fighter-details/ef44e4ea9050f2ea,Orthodox
Abdul-Kerim Edilov,,17,4,0,188.0,205.0,,"Nov 25, 1991",10.22,0.61,0.13,0.92,3.98,1.0,0.0,2.0,http://www.ufcstats.com/fighter-details/37e03538c960bac6,Orthodox
Darren Elkins,The Damage,29,12,0,177.8,145.0,180.3,"May 16, 1984",3.4,0.38,3.34,0.51,2.87,0.34,0.56,1.1,http://www.ufcstats.com/fighter-details/92a9aa9c93192871,Orthodox
Tim Elliott,,22,13,1,170.2,125.0,167.6,"Dec 24, 1986",3.37,0.44,2.65,0.57,3.71,0.47,0.59,1.1,http://www.ufcstats.com/fighter-details/c96d9178c9ed9e62,Southpaw
Andre Ewell,Mr. Highlight,17,9,0,172.7,145.0,190.5,"Jan 21, 1988",4.28,0.4,4.87,0.51,0.36,0.75,0.72,0.1,http://www.ufcstats.com/fighter-details/5f6f049d54728e88,Southpaw
Leon Edwards,Rocky,22,6,0,188.0,170.0,188.0,"Aug 25, 1991",2.6,0.54,2.44,0.52,1.25,0.37,0.63,0.4,http://www.ufcstats.com/fighter-details/f1fac969a1d70b08,Southpaw
Stephanie Egger,,8,5,0,167.6,135.0,172.7,"Aug 12, 1988",2.2,0.46,2.48,0.52,2.48,0.42,0.5,0.6,http://www.ufcstats.com/fighter-details/5e6294b37bbef029,Orthodox
John Elam,,2,0,0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/22d80fb67e50ab0b,
Kevin Engel,The Hitman,5,1,0,188.0,170.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/d2f310b5b072e986,
Ivan Erslan,,14,6,0,188.0,205.0,182.9,"Nov 15, 1991",2.55,0.46,5.01,0.53,0.45,0.2,0.61,0.0,http://www.ufcstats.com/fighter-details/64ad3e3b0efa30bb,Orthodox
Bobby Escalante,,5,6,0,,130.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/f7ede18b4ec4ec1f,
Ashlee Evans-Smith,Rebel Girl,6,6,0,172.7,135.0,170.2,"Jul 09, 1987",4.03,0.34,4.59,0.53,0.95,0.22,0.5,0.0,http://www.ufcstats.com/fighter-details/fc6e681bf6658faf,Orthodox
Kolton Englund,White Assassin,9,4,0,177.8,155.0,175.3,"Jul 09, 1993",2.31,0.25,11.54,0.4,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/4122da4f791b2f4f,Orthodox
Shaun Etchell,The Buzzsaw,7,3,0,170.2,125.0,172.7,"Aug 05, 1993",0.0,0.0,0.0,0.0,4.37,1.0,1.0,0.0,http://www.ufcstats.com/fighter-details/ea9bfe9c25037bba,Switch
John Paul Elias,,3,1,0,193.0,205.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/e873203fd50542f6,
Justin Edwards,Fast Eddy,9,5,0,177.8,155.0,177.8,"Jan 26, 1983",2.68,0.42,3.32,0.51,2.14,0.26,0.27,1.0,http://www.ufcstats.com/fighter-details/e56daf7725a0b5ab,Orthodox
Cody East,The Freight Train,12,3,0,190.5,245.0,,"Jun 29, 1988",4.15,0.43,7.32,0.4,3.97,1.0,0.16,0.0,http://www.ufcstats.com/fighter-details/5713c1d2fac539ac,Orthodox
Manuel Exposito,,13,3,0,170.2,145.0,172.7,"May 09, 2000",2.53,0.27,9.73,0.34,2.0,0.4,1.0,0.0,http://www.ufcstats.com/fighter-details/a1cb266d7f44f35f,Orthodox
Cameron Else,Camchida,10,6,0,175.3,135.0,180.3,"Apr 27, 1987",1.99,0.4,8.09,0.51,0.0,0.0,0.0,0.0,http://www.ufcstats.com/fighter-details/5f3da9a9610d8969,Switch
Juan Espino,El Guapo,11,2,0,190.5,255.0,203.2,"Oct 09, 1980",2.38,0.7,1.95,0.4,8.93,0.78,0.5,2.4,http://www.ufcstats.com/fighter-details/ccf5dc41417e9daf,Orthodox
Terry Etim,,16,5,0,185.4,155.0,185.4,"Jan 11, 1986",2.16,0.35,2.53,0.67,0.43,0.3,0.39,1.4,http://www.ufcstats.com/fighter-details/33011768c3c4dc9a,Orthodox
Saul Elizondo,,6,8,0,170.2,135.0,,"Jul 17, 1985",2.07,0.3,4.93,0.48,2.0,1.0,0.66,1.0,http://www.ufcstats.com/fighter-details/e295b96f135d758a,
